2025-08-24 03:40:04,024 - INFO - Discovering OSS-Fuzz projects...
2025-08-24 03:45:56,354 - INFO - Discovered project: python3-libraries (priority: 999, language: c)
2025-08-24 03:45:56,355 - INFO - Discovered project: python3-openid (priority: 999, language: python)
2025-08-24 03:45:56,356 - INFO - Discovered project: pytz (priority: 999, language: python)
2025-08-24 03:45:56,357 - INFO - Discovered project: pyvex (priority: 999, language: python)
2025-08-24 03:45:56,357 - INFO - Discovered project: pyxdg (priority: 999, language: python)
2025-08-24 03:45:56,359 - INFO - Discovered project: pyyaml (priority: 999, language: python)
2025-08-24 03:45:56,361 - INFO - Discovered project: pyzmq (priority: 999, language: python)
2025-08-24 03:45:56,362 - INFO - Discovered project: qcms (priority: 999, language: rust)
2025-08-24 03:45:56,363 - INFO - Discovered project: qdox (priority: 999, language: jvm)
2025-08-24 03:45:56,365 - INFO - Discovered project: qemu (priority: 999, language: c)
2025-08-24 03:45:56,366 - INFO - Discovered project: qpdf (priority: 999, language: c++)
2025-08-24 03:45:56,367 - INFO - Discovered project: qpid-proton (priority: 999, language: c++)
2025-08-24 03:45:56,368 - INFO - Discovered project: qs (priority: 999, language: c++)
2025-08-24 03:45:56,369 - INFO - Discovered project: qt (priority: 999, language: c++)
2025-08-24 03:45:56,370 - INFO - Discovered project: quantlib (priority: 999, language: c++)
2025-08-24 03:45:56,371 - INFO - Discovered project: quartz (priority: 999, language: jvm)
2025-08-24 03:45:56,372 - INFO - Discovered project: qubes-os (priority: 999, language: c++)
2025-08-24 03:45:56,373 - INFO - Discovered project: quic-go (priority: 999, language: go)
2025-08-24 03:45:56,374 - INFO - Discovered project: quiche (priority: 999, language: c++)
2025-08-24 03:45:56,375 - INFO - Discovered project: quick-xml (priority: 999, language: rust)
2025-08-24 03:45:56,376 - INFO - Discovered project: quickjs (priority: 999, language: c)
2025-08-24 03:45:56,377 - INFO - Discovered project: rabbitmq-c (priority: 999, language: c)
2025-08-24 03:45:56,378 - INFO - Discovered project: racket (priority: 999, language: unknown)
2025-08-24 03:45:56,379 - INFO - Discovered project: radare2 (priority: 999, language: c++)
2025-08-24 03:45:56,380 - INFO - Discovered project: radon (priority: 999, language: go)
2025-08-24 03:45:56,381 - INFO - Discovered project: rapidjson (priority: 999, language: c++)
2025-08-24 03:45:56,382 - INFO - Discovered project: rauc (priority: 999, language: c)
2025-08-24 03:45:56,384 - INFO - Discovered project: rdf4j (priority: 999, language: jvm)
2025-08-24 03:45:56,386 - INFO - Discovered project: rdkit (priority: 999, language: c++)
2025-08-24 03:45:56,387 - INFO - Discovered project: re2 (priority: 999, language: c++)
2025-08-24 03:45:56,388 - INFO - Discovered project: readstat (priority: 999, language: c++)
2025-08-24 03:45:56,389 - INFO - Discovered project: realm-core (priority: 999, language: unknown)
2025-08-24 03:45:56,390 - INFO - Discovered project: redis-py (priority: 999, language: python)
2025-08-24 03:45:56,391 - INFO - Discovered project: redis-rs (priority: 999, language: rust)
2025-08-24 03:45:56,392 - INFO - Discovered project: redux (priority: 999, language: javascript)
2025-08-24 03:45:56,393 - INFO - Discovered project: reflections (priority: 999, language: jvm)
2025-08-24 03:45:56,394 - INFO - Discovered project: rekor (priority: 999, language: go)
2025-08-24 03:45:56,395 - INFO - Discovered project: relic (priority: 999, language: c++)
2025-08-24 03:45:56,395 - INFO - Discovered project: reload4j (priority: 999, language: jvm)
2025-08-24 03:45:56,396 - INFO - Discovered project: requests (priority: 999, language: python)
2025-08-24 03:45:56,397 - INFO - Discovered project: resiprocate (priority: 999, language: c++)
2025-08-24 03:45:56,398 - INFO - Discovered project: retrofit (priority: 999, language: jvm)
2025-08-24 03:45:56,400 - INFO - Discovered project: retry (priority: 999, language: python)
2025-08-24 03:45:56,400 - INFO - Discovered project: rfc3967 (priority: 999, language: python)
2025-08-24 03:45:56,401 - INFO - Discovered project: rhai (priority: 999, language: rust)
2025-08-24 03:45:56,403 - INFO - Discovered project: rhino (priority: 999, language: jvm)
2025-08-24 03:45:56,404 - INFO - Discovered project: rich (priority: 999, language: python)
2025-08-24 03:45:56,405 - INFO - Discovered project: ring (priority: 999, language: unknown)
2025-08-24 03:45:56,407 - INFO - Discovered project: rnp (priority: 999, language: c++)
2025-08-24 03:45:56,409 - INFO - Discovered project: roaring-bitmap (priority: 999, language: jvm)
2025-08-24 03:45:56,411 - INFO - Discovered project: rocksdb (priority: 999, language: c++)
2025-08-24 03:45:56,412 - INFO - Discovered project: rome (priority: 999, language: jvm)
2025-08-24 03:45:56,413 - INFO - Discovered project: ron (priority: 999, language: rust)
2025-08-24 03:45:56,414 - INFO - Discovered project: roughtime (priority: 999, language: go)
2025-08-24 03:45:56,416 - INFO - Discovered project: rtpproxy (priority: 999, language: c)
2025-08-24 03:45:56,417 - INFO - Discovered project: runc (priority: 999, language: go)
2025-08-24 03:45:56,418 - INFO - Discovered project: rust-brotli (priority: 999, language: rust)
2025-08-24 03:45:56,419 - INFO - Discovered project: rust-coreutils (priority: 999, language: rust)
2025-08-24 03:45:56,420 - INFO - Discovered project: rust-lexical (priority: 999, language: rust)
2025-08-24 03:45:56,421 - INFO - Discovered project: rust-regex (priority: 999, language: rust)
2025-08-24 03:45:56,421 - INFO - Discovered project: rust-semver-parser (priority: 999, language: rust)
2025-08-24 03:45:56,422 - INFO - Discovered project: rustls (priority: 999, language: rust)
2025-08-24 03:45:56,424 - INFO - Discovered project: rxjava (priority: 999, language: jvm)
2025-08-24 03:45:56,425 - INFO - Discovered project: ryu (priority: 999, language: rust)
2025-08-24 03:45:56,426 - INFO - Discovered project: s2geometry (priority: 999, language: c++)
2025-08-24 03:45:56,427 - INFO - Discovered project: s2opc (priority: 999, language: c++)
2025-08-24 03:45:56,428 - INFO - Discovered project: sacremoses (priority: 999, language: python)
2025-08-24 03:45:56,429 - INFO - Discovered project: samba (priority: 999, language: c)
2025-08-24 03:45:56,430 - INFO - Discovered project: scapy (priority: 999, language: python)
2025-08-24 03:45:56,431 - INFO - Discovered project: scikit-learn (priority: 999, language: python)
2025-08-24 03:45:56,432 - INFO - Discovered project: scipy (priority: 999, language: python)
2025-08-24 03:45:56,433 - INFO - Discovered project: scorecard-web (priority: 999, language: go)
2025-08-24 03:45:56,435 - INFO - Discovered project: scrypt (priority: 999, language: rust)
2025-08-24 03:45:56,437 - INFO - Discovered project: selinux (priority: 999, language: c)
2025-08-24 03:45:56,438 - INFO - Discovered project: sentencepiece (priority: 999, language: c++)
2025-08-24 03:45:56,439 - INFO - Discovered project: serde-yaml (priority: 999, language: rust)
2025-08-24 03:45:56,440 - INFO - Discovered project: serde_json (priority: 999, language: rust)
2025-08-24 03:45:56,441 - INFO - Discovered project: serde_urlencoded (priority: 999, language: rust)
2025-08-24 03:45:56,442 - INFO - Discovered project: serenity (priority: 999, language: c++)
2025-08-24 03:45:56,443 - INFO - Discovered project: servo (priority: 999, language: rust)
2025-08-24 03:45:56,445 - INFO - Discovered project: servo-core (priority: 999, language: jvm)
2025-08-24 03:45:56,446 - INFO - Discovered project: setuptools (priority: 999, language: python)
2025-08-24 03:45:56,447 - INFO - Discovered project: shaderc (priority: 999, language: c++)
2025-08-24 03:45:56,449 - INFO - Discovered project: sharp (priority: 999, language: javascript)
2025-08-24 03:45:56,450 - INFO - Discovered project: sigstore (priority: 999, language: go)
2025-08-24 03:45:56,451 - INFO - Discovered project: sigstore-go (priority: 999, language: go)
2025-08-24 03:45:56,452 - INFO - Discovered project: sigstore-java (priority: 999, language: jvm)
2025-08-24 03:45:56,452 - INFO - Discovered project: sigstore-python (priority: 999, language: python)
2025-08-24 03:45:56,454 - INFO - Discovered project: simd (priority: 999, language: c++)
2025-08-24 03:45:56,455 - INFO - Discovered project: simdjson (priority: 999, language: c++)
2025-08-24 03:45:56,456 - INFO - Discovered project: simdutf (priority: 999, language: c++)
2025-08-24 03:45:56,457 - INFO - Discovered project: simplejson (priority: 999, language: python)
2025-08-24 03:45:56,459 - INFO - Discovered project: six (priority: 999, language: python)
2025-08-24 03:45:56,461 - INFO - Discovered project: skcms (priority: 999, language: c++)
2025-08-24 03:45:56,462 - INFO - Discovered project: sketches-core (priority: 999, language: jvm)
2025-08-24 03:45:56,463 - INFO - Discovered project: skia (priority: 999, language: c++)
2025-08-24 03:45:56,464 - INFO - Discovered project: skipper (priority: 999, language: go)
2025-08-24 03:45:56,465 - INFO - Discovered project: sleuthkit (priority: 999, language: c++)
2025-08-24 03:45:56,466 - INFO - Discovered project: slf4j-api (priority: 999, language: jvm)
2025-08-24 03:45:56,466 - INFO - Discovered project: smart_open (priority: 999, language: python)
2025-08-24 03:45:56,468 - INFO - Discovered project: smt (priority: 999, language: go)
2025-08-24 03:45:56,468 - INFO - Discovered project: snakeyaml (priority: 999, language: jvm)
2025-08-24 03:45:56,469 - INFO - Discovered project: snappy (priority: 999, language: c++)
2025-08-24 03:45:56,470 - INFO - Discovered project: snappy-java (priority: 999, language: jvm)
2025-08-24 03:45:56,471 - INFO - Discovered project: snort3 (priority: 999, language: c++)
2025-08-24 03:45:56,472 - INFO - Discovered project: solidity (priority: 999, language: c++)
2025-08-24 03:45:56,472 - INFO - Discovered project: sonic (priority: 999, language: go)
2025-08-24 03:45:56,475 - INFO - Discovered project: sound-open-firmware (priority: 999, language: c)
2025-08-24 03:45:56,476 - INFO - Discovered project: soupsieve (priority: 999, language: python)
2025-08-24 03:45:56,477 - INFO - Discovered project: spatial4j (priority: 999, language: jvm)
2025-08-24 03:45:56,478 - INFO - Discovered project: spdk (priority: 999, language: c)
2025-08-24 03:45:56,479 - INFO - Discovered project: spdlog (priority: 999, language: c++)
2025-08-24 03:45:56,480 - INFO - Discovered project: spdm-rs (priority: 999, language: rust)
2025-08-24 03:45:56,482 - INFO - Discovered project: speex (priority: 999, language: c++)
2025-08-24 03:45:56,484 - INFO - Discovered project: spice-usbredir (priority: 999, language: c++)
2025-08-24 03:45:56,486 - INFO - Discovered project: spicy (priority: 999, language: c++)
2025-08-24 03:45:56,488 - INFO - Discovered project: spidermonkey (priority: 999, language: c++)
2025-08-24 03:45:56,489 - INFO - Discovered project: spidermonkey-ufi (priority: 999, language: c++)
2025-08-24 03:45:56,490 - INFO - Discovered project: spirv-cross (priority: 999, language: c++)
2025-08-24 03:45:56,491 - INFO - Discovered project: spirv-tools (priority: 999, language: c++)
2025-08-24 03:45:56,492 - INFO - Discovered project: spotify-json (priority: 999, language: c++)
2025-08-24 03:45:56,493 - INFO - Discovered project: spring-amqp (priority: 999, language: jvm)
2025-08-24 03:45:56,494 - INFO - Discovered project: spring-boot (priority: 999, language: jvm)
2025-08-24 03:45:56,495 - INFO - Discovered project: spring-cloud-commons (priority: 999, language: jvm)
2025-08-24 03:45:56,496 - INFO - Discovered project: spring-cloud-config (priority: 999, language: jvm)
2025-08-24 03:45:56,497 - INFO - Discovered project: spring-cloud-netflix (priority: 999, language: jvm)
2025-08-24 03:45:56,499 - INFO - Discovered project: spring-cloud-sleuth-brave (priority: 999, language: jvm)
2025-08-24 03:45:56,500 - INFO - Discovered project: spring-cloud-stream (priority: 999, language: jvm)
2025-08-24 03:45:56,501 - INFO - Discovered project: spring-data-jpa (priority: 999, language: jvm)
2025-08-24 03:45:56,502 - INFO - Discovered project: spring-data-keyvalue (priority: 999, language: jvm)
2025-08-24 03:45:56,504 - INFO - Discovered project: spring-data-mongodb (priority: 999, language: jvm)
2025-08-24 03:45:56,505 - INFO - Discovered project: spring-data-redis (priority: 999, language: jvm)
2025-08-24 03:45:56,508 - INFO - Discovered project: spring-framework (priority: 999, language: jvm)
2025-08-24 03:45:56,510 - INFO - Discovered project: spring-integration (priority: 999, language: jvm)
2025-08-24 03:45:56,512 - INFO - Discovered project: spring-ldap (priority: 999, language: jvm)
2025-08-24 03:45:56,513 - INFO - Discovered project: spring-retry (priority: 999, language: jvm)
2025-08-24 03:45:56,515 - INFO - Discovered project: spring-security (priority: 999, language: jvm)
2025-08-24 03:45:56,516 - INFO - Discovered project: spring-shell (priority: 999, language: jvm)
2025-08-24 03:45:56,517 - INFO - Discovered project: spring-webflow (priority: 999, language: jvm)
2025-08-24 03:45:56,518 - INFO - Discovered project: sql-parser (priority: 999, language: c++)
2025-08-24 03:45:56,519 - INFO - Discovered project: sqlalchemy (priority: 999, language: python)
2025-08-24 03:45:56,520 - INFO - Discovered project: sqlalchemy-utils (priority: 999, language: python)
2025-08-24 03:45:56,521 - INFO - Discovered project: sqlalchemy_jsonfield (priority: 999, language: python)
2025-08-24 03:45:56,522 - INFO - Discovered project: sqlite-jdbc (priority: 999, language: jvm)
2025-08-24 03:45:56,524 - INFO - Discovered project: sqlite3 (priority: 999, language: c++)
2025-08-24 03:45:56,525 - INFO - Discovered project: sqlparse (priority: 999, language: python)
2025-08-24 03:45:56,526 - INFO - Discovered project: stack_data (priority: 999, language: python)
2025-08-24 03:45:56,528 - INFO - Discovered project: starlark-rust (priority: 999, language: rust)
2025-08-24 03:45:56,529 - INFO - Discovered project: starnix-netlink (priority: 999, language: rust)
2025-08-24 03:45:56,530 - INFO - Discovered project: stax (priority: 999, language: jvm)
2025-08-24 03:45:56,531 - INFO - Discovered project: stb (priority: 999, language: c++)
2025-08-24 03:45:56,532 - INFO - Discovered project: stringtemplate4 (priority: 999, language: jvm)
2025-08-24 03:45:56,534 - INFO - Discovered project: strongswan (priority: 999, language: c++)
2025-08-24 03:45:56,536 - INFO - Discovered project: struts (priority: 999, language: jvm)
2025-08-24 03:45:56,537 - INFO - Discovered project: sudoers (priority: 999, language: c)
2025-08-24 03:45:56,539 - INFO - Discovered project: suricata (priority: 999, language: rust)
2025-08-24 03:45:56,541 - INFO - Discovered project: surrealdb (priority: 999, language: rust)
2025-08-24 03:45:56,542 - INFO - Discovered project: swagger-core (priority: 999, language: jvm)
2025-08-24 03:45:56,544 - INFO - Discovered project: swc (priority: 999, language: rust)
2025-08-24 03:45:56,545 - INFO - Discovered project: swift-nio (priority: 999, language: swift)
2025-08-24 03:45:56,546 - INFO - Discovered project: swift-protobuf (priority: 999, language: swift)
2025-08-24 03:45:56,548 - INFO - Discovered project: systemd (priority: 999, language: c++)
2025-08-24 03:45:56,550 - INFO - Discovered project: syzkaller (priority: 999, language: go)
2025-08-24 03:45:56,552 - INFO - Discovered project: tablesaw (priority: 999, language: jvm)
2025-08-24 03:45:56,553 - INFO - Discovered project: tailscale (priority: 999, language: go)
2025-08-24 03:45:56,554 - INFO - Discovered project: tar-rs (priority: 999, language: rust)
2025-08-24 03:45:56,556 - INFO - Discovered project: tarantool (priority: 999, language: c)
2025-08-24 03:45:56,558 - INFO - Discovered project: tcmalloc (priority: 999, language: c++)
2025-08-24 03:45:56,560 - INFO - Discovered project: td-shim (priority: 999, language: rust)
2025-08-24 03:45:56,561 - INFO - Discovered project: tdengine (priority: 999, language: c)
2025-08-24 03:45:56,562 - INFO - Discovered project: teleport (priority: 999, language: go)
2025-08-24 03:45:56,563 - INFO - Discovered project: tendermint (priority: 999, language: go)
2025-08-24 03:45:56,564 - INFO - Discovered project: tensorflow (priority: 999, language: c++)
2025-08-24 03:45:56,564 - INFO - Discovered project: tensorflow-addons (priority: 999, language: python)
2025-08-24 03:45:56,565 - INFO - Discovered project: tensorflow-py (priority: 999, language: python)
2025-08-24 03:45:56,566 - INFO - Discovered project: tensorflow-serving (priority: 999, language: c++)
2025-08-24 03:45:56,567 - INFO - Discovered project: tesseract-ocr (priority: 999, language: c++)
2025-08-24 03:45:56,567 - INFO - Discovered project: textdistance (priority: 999, language: python)
2025-08-24 03:45:56,568 - INFO - Discovered project: textwrap (priority: 999, language: rust)
2025-08-24 03:45:56,569 - INFO - Discovered project: threetenbp (priority: 999, language: jvm)
2025-08-24 03:45:56,570 - INFO - Discovered project: thrift (priority: 999, language: c++)
2025-08-24 03:45:56,570 - INFO - Discovered project: tidb (priority: 999, language: go)
2025-08-24 03:45:56,571 - INFO - Discovered project: tidy-html5 (priority: 999, language: c++)
2025-08-24 03:45:56,572 - INFO - Discovered project: time (priority: 999, language: go)
2025-08-24 03:45:56,572 - INFO - Discovered project: timestamp-authority (priority: 999, language: go)
2025-08-24 03:45:56,573 - INFO - Discovered project: tink-cc (priority: 999, language: c++)
2025-08-24 03:45:56,574 - INFO - Discovered project: tinycss2 (priority: 999, language: python)
2025-08-24 03:45:56,574 - INFO - Discovered project: tinygltf (priority: 999, language: c++)
2025-08-24 03:45:56,575 - INFO - Discovered project: tinyobjloader (priority: 999, language: c++)
2025-08-24 03:45:56,576 - INFO - Discovered project: tinysparql (priority: 999, language: c)
2025-08-24 03:45:56,576 - INFO - Discovered project: tinyusb (priority: 999, language: c++)
2025-08-24 03:45:56,577 - INFO - Discovered project: tinyxml2 (priority: 999, language: c++)
2025-08-24 03:45:56,578 - INFO - Discovered project: tmux (priority: 999, language: c)
2025-08-24 03:45:56,579 - INFO - Discovered project: tokio (priority: 999, language: rust)
2025-08-24 03:45:56,579 - INFO - Discovered project: tomcat (priority: 999, language: jvm)
2025-08-24 03:45:56,580 - INFO - Discovered project: toml (priority: 999, language: python)
2025-08-24 03:45:56,581 - INFO - Discovered project: tomli (priority: 999, language: python)
2025-08-24 03:45:56,583 - INFO - Discovered project: tomlkit (priority: 999, language: python)
2025-08-24 03:45:56,583 - INFO - Discovered project: tomlplusplus (priority: 999, language: c++)
2025-08-24 03:45:56,585 - INFO - Discovered project: toml_edit (priority: 999, language: rust)
2025-08-24 03:45:56,587 - INFO - Discovered project: toolbelt (priority: 999, language: python)
2025-08-24 03:45:56,589 - INFO - Discovered project: toolz (priority: 999, language: python)
2025-08-24 03:45:56,590 - INFO - Discovered project: tor (priority: 999, language: c++)
2025-08-24 03:45:56,591 - INFO - Discovered project: tpm2 (priority: 999, language: c++)
2025-08-24 03:45:56,593 - INFO - Discovered project: tpm2-tss (priority: 999, language: c++)
2025-08-24 03:45:56,594 - INFO - Discovered project: tqdm (priority: 999, language: python)
2025-08-24 03:45:56,595 - INFO - Discovered project: trafficserver (priority: 999, language: c++)
2025-08-24 03:45:56,596 - INFO - Discovered project: tremor (priority: 999, language: c++)
2025-08-24 03:45:56,597 - INFO - Discovered project: trust-dns (priority: 999, language: rust)
2025-08-24 03:45:56,599 - INFO - Discovered project: tslib (priority: 999, language: javascript)
2025-08-24 03:45:56,599 - INFO - Discovered project: ttf-parser (priority: 999, language: rust)
2025-08-24 03:45:56,600 - INFO - Discovered project: tungstenite-rs (priority: 999, language: rust)
2025-08-24 03:45:56,601 - INFO - Discovered project: turf (priority: 999, language: javascript)
2025-08-24 03:45:56,602 - INFO - Discovered project: twelve-monkeys (priority: 999, language: jvm)
2025-08-24 03:45:56,602 - INFO - Discovered project: twitter4j (priority: 999, language: jvm)
2025-08-24 03:45:56,604 - INFO - Discovered project: typescript (priority: 999, language: javascript)
2025-08-24 03:45:56,605 - INFO - Discovered project: typescript-example (priority: 999, language: javascript)
2025-08-24 03:45:56,605 - INFO - Discovered project: typing_extensions (priority: 999, language: python)
2025-08-24 03:45:56,606 - INFO - Discovered project: typst (priority: 999, language: rust)
2025-08-24 03:45:56,607 - INFO - Discovered project: tyrus (priority: 999, language: jvm)
2025-08-24 03:45:56,608 - INFO - Discovered project: u-root (priority: 999, language: go)
2025-08-24 03:45:56,610 - INFO - Discovered project: ua-parser-js (priority: 999, language: javascript)
2025-08-24 03:45:56,612 - INFO - Discovered project: uint256 (priority: 999, language: go)
2025-08-24 03:45:56,613 - INFO - Discovered project: ujson (priority: 999, language: python)
2025-08-24 03:45:56,614 - INFO - Discovered project: unblob (priority: 999, language: python)
2025-08-24 03:45:56,614 - INFO - Discovered project: unbound (priority: 999, language: c)
2025-08-24 03:45:56,615 - INFO - Discovered project: underscore (priority: 999, language: python)
2025-08-24 03:45:56,616 - INFO - Discovered project: undertow (priority: 999, language: jvm)
2025-08-24 03:45:56,617 - INFO - Discovered project: unicode-rs (priority: 999, language: rust)
2025-08-24 03:45:56,618 - INFO - Discovered project: unicorn (priority: 999, language: c++)
2025-08-24 03:45:56,619 - INFO - Discovered project: unirest-java (priority: 999, language: jvm)
2025-08-24 03:45:56,620 - INFO - Discovered project: unit (priority: 999, language: c)
2025-08-24 03:45:56,621 - INFO - Discovered project: univocity-parsers (priority: 999, language: jvm)
2025-08-24 03:45:56,622 - INFO - Discovered project: unrar (priority: 999, language: c++)
2025-08-24 03:45:56,622 - INFO - Discovered project: unsafe-libyaml (priority: 999, language: rust)
2025-08-24 03:45:56,623 - INFO - Discovered project: upx (priority: 999, language: c++)
2025-08-24 03:45:56,624 - INFO - Discovered project: uriparser (priority: 999, language: c++)
2025-08-24 03:45:56,625 - INFO - Discovered project: uritemplate (priority: 999, language: python)
2025-08-24 03:45:56,625 - INFO - Discovered project: urlextract (priority: 999, language: python)
2025-08-24 03:45:56,626 - INFO - Discovered project: urllib3 (priority: 999, language: python)
2025-08-24 03:45:56,627 - INFO - Discovered project: usbguard (priority: 999, language: c++)
2025-08-24 03:45:56,628 - INFO - Discovered project: usrsctp (priority: 999, language: c++)
2025-08-24 03:45:56,629 - INFO - Discovered project: utf8parse (priority: 999, language: rust)
2025-08-24 03:45:56,630 - INFO - Discovered project: utf8proc (priority: 999, language: c)
2025-08-24 03:45:56,631 - INFO - Discovered project: util-linux (priority: 999, language: c)
2025-08-24 03:45:56,631 - INFO - Discovered project: uwebsockets (priority: 999, language: c++)
2025-08-24 03:45:56,633 - INFO - Discovered project: validators (priority: 999, language: python)
2025-08-24 03:45:56,635 - INFO - Discovered project: valijson (priority: 999, language: c++)
2025-08-24 03:45:56,636 - INFO - Discovered project: varnish (priority: 999, language: c)
2025-08-24 03:45:56,638 - INFO - Discovered project: vitess (priority: 999, language: go)
2025-08-24 03:45:56,639 - INFO - Discovered project: vlc (priority: 999, language: c)
2025-08-24 03:45:56,640 - INFO - Discovered project: volcano (priority: 999, language: go)
2025-08-24 03:45:56,641 - INFO - Discovered project: vorbis (priority: 999, language: c++)
2025-08-24 03:45:56,642 - INFO - Discovered project: vtpm-td (priority: 999, language: rust)
2025-08-24 03:45:56,643 - INFO - Discovered project: vulkan-loader (priority: 999, language: c)
2025-08-24 03:45:56,644 - INFO - Discovered project: vulnerable-project (priority: 999, language: c++)
2025-08-24 03:45:56,645 - INFO - Discovered project: w3lib (priority: 999, language: python)
2025-08-24 03:45:56,646 - INFO - Discovered project: w3m (priority: 999, language: c)
2025-08-24 03:45:56,647 - INFO - Discovered project: wabt (priority: 999, language: c++)
2025-08-24 03:45:56,648 - INFO - Discovered project: wamr (priority: 999, language: c)
2025-08-24 03:45:56,649 - INFO - Discovered project: wasm3 (priority: 999, language: c)
2025-08-24 03:45:56,649 - INFO - Discovered project: wasmedge (priority: 999, language: c++)
2025-08-24 03:45:56,651 - INFO - Discovered project: wasmer (priority: 999, language: rust)
2025-08-24 03:45:56,651 - INFO - Discovered project: wasmi (priority: 999, language: rust)
2025-08-24 03:45:56,652 - INFO - Discovered project: wasmtime (priority: 999, language: rust)
2025-08-24 03:45:56,654 - INFO - Discovered project: wavpack (priority: 999, language: c++)
2025-08-24 03:45:56,655 - INFO - Discovered project: wazuh (priority: 999, language: c)
2025-08-24 03:45:56,655 - INFO - Discovered project: websocket-client (priority: 999, language: python)
2025-08-24 03:45:56,657 - INFO - Discovered project: websockets (priority: 999, language: python)
2025-08-24 03:45:56,658 - INFO - Discovered project: weechat (priority: 999, language: unknown)
2025-08-24 03:45:56,661 - INFO - Discovered project: wget (priority: 999, language: c++)
2025-08-24 03:45:56,662 - INFO - Discovered project: wget2 (priority: 999, language: c++)
2025-08-24 03:45:56,663 - INFO - Discovered project: wheel (priority: 999, language: python)
2025-08-24 03:45:56,664 - INFO - Discovered project: wireshark (priority: 999, language: c++)
2025-08-24 03:45:56,665 - INFO - Discovered project: woff2 (priority: 999, language: c++)
2025-08-24 03:45:56,666 - INFO - Discovered project: wolfmqtt (priority: 999, language: c)
2025-08-24 03:45:56,668 - INFO - Discovered project: wolfssl (priority: 999, language: c++)
2025-08-24 03:45:56,669 - INFO - Discovered project: woodstox (priority: 999, language: jvm)
2025-08-24 03:45:56,670 - INFO - Discovered project: wpantund (priority: 999, language: c++)
2025-08-24 03:45:56,671 - INFO - Discovered project: wt (priority: 999, language: c++)
2025-08-24 03:45:56,671 - INFO - Discovered project: wtforms (priority: 999, language: python)
2025-08-24 03:45:56,672 - INFO - Discovered project: wuffs (priority: 999, language: c++)
2025-08-24 03:45:56,673 - INFO - Discovered project: wxwidgets (priority: 999, language: c++)
2025-08-24 03:45:56,674 - INFO - Discovered project: xbps (priority: 999, language: c)
2025-08-24 03:45:56,675 - INFO - Discovered project: xen (priority: 999, language: c)
2025-08-24 03:45:56,676 - INFO - Discovered project: xerces (priority: 999, language: jvm)
2025-08-24 03:45:56,676 - INFO - Discovered project: xerces-c (priority: 999, language: c++)
2025-08-24 03:45:56,677 - INFO - Discovered project: xlrd (priority: 999, language: python)
2025-08-24 03:45:56,678 - INFO - Discovered project: xlsxwriter (priority: 999, language: python)
2025-08-24 03:45:56,679 - INFO - Discovered project: xmlbeans (priority: 999, language: jvm)
2025-08-24 03:45:56,680 - INFO - Discovered project: xmldom (priority: 999, language: javascript)
2025-08-24 03:45:56,681 - INFO - Discovered project: xmlpull (priority: 999, language: jvm)
2025-08-24 03:45:56,682 - INFO - Discovered project: xmlsec (priority: 999, language: c++)
2025-08-24 03:45:56,684 - INFO - Discovered project: xmltodict (priority: 999, language: python)
2025-08-24 03:45:56,686 - INFO - Discovered project: xmlunit (priority: 999, language: jvm)
2025-08-24 03:45:56,687 - INFO - Discovered project: xnio-api (priority: 999, language: jvm)
2025-08-24 03:45:56,688 - INFO - Discovered project: xnnpack (priority: 999, language: c++)
2025-08-24 03:45:56,689 - INFO - Discovered project: xnu (priority: 999, language: c)
2025-08-24 03:45:56,690 - INFO - Discovered project: xpdf (priority: 999, language: c++)
2025-08-24 03:45:56,691 - INFO - Discovered project: xs (priority: 999, language: c)
2025-08-24 03:45:56,692 - INFO - Discovered project: xstream (priority: 999, language: jvm)
2025-08-24 03:45:56,694 - INFO - Discovered project: xvid (priority: 999, language: c++)
2025-08-24 03:45:56,695 - INFO - Discovered project: xz (priority: 999, language: c++)
2025-08-24 03:45:56,696 - INFO - Discovered project: xz-java (priority: 999, language: jvm)
2025-08-24 03:45:56,698 - INFO - Discovered project: yajl-ruby (priority: 999, language: c++)
2025-08-24 03:45:56,699 - INFO - Discovered project: yaml-cpp (priority: 999, language: c++)
2025-08-24 03:45:56,700 - INFO - Discovered project: yamlbeans (priority: 999, language: jvm)
2025-08-24 03:45:56,702 - INFO - Discovered project: yara (priority: 999, language: c++)
2025-08-24 03:45:56,703 - INFO - Discovered project: yarl (priority: 999, language: python)
2025-08-24 03:45:56,703 - INFO - Discovered project: ygot (priority: 999, language: go)
2025-08-24 03:45:56,704 - INFO - Discovered project: yoga (priority: 999, language: c++)
2025-08-24 03:45:56,706 - INFO - Discovered project: zeek (priority: 999, language: c++)
2025-08-24 03:45:56,707 - INFO - Discovered project: zip (priority: 999, language: c)
2025-08-24 03:45:56,708 - INFO - Discovered project: zip-rs (priority: 999, language: rust)
2025-08-24 03:45:56,710 - INFO - Discovered project: zip4j (priority: 999, language: jvm)
2025-08-24 03:45:56,712 - INFO - Discovered project: zipp (priority: 999, language: python)
2025-08-24 03:45:56,713 - INFO - Discovered project: zlib (priority: 999, language: c++)
2025-08-24 03:45:56,714 - INFO - Discovered project: zlib-ng (priority: 999, language: c++)
2025-08-24 03:45:56,715 - INFO - Discovered project: znc (priority: 999, language: c++)
2025-08-24 03:45:56,716 - INFO - Discovered project: zookeeper (priority: 999, language: jvm)
2025-08-24 03:45:56,717 - INFO - Discovered project: zopfli (priority: 999, language: c++)
